,Name,School,L10_High_VT,L10_Ave_VT,Freshman,NCAA_High_VT,NCAA_Ave_VT,VT_nqs,VT_delta
2974,Mackenzie Itcush,North Carolina State,9.15,9.0,2015,9.85,9.759,9.8,0.7
2975,Paige Blaney,Seattle Pacific,9.125,9.125,2014,9.825,9.66,9.785,0.7
2976,Ginny Ebker,UW-Whitewater,9.125,7.452083333333334,2015,0.0,0.0,0.0,-9.125
2977,Katie Sassa,Towson,9.6,9.508333333333333,2013,9.875,9.778,9.855,0.275
2978,Haley Jones,Maryland,9.375,9.12,2014,9.25,9.25,0.0,-0.125
2979,Brianna Comport,Bridgeport,9.0,5.9,2015,9.75,9.75,0.0,0.75
2980,Jacqueline Lucci,Pittsburgh,9.45,5.643749999999999,2014,0.0,0.0,0.0,-9.45
2981,Peyton Ernst,Florida,9.85,9.85,2016,0.0,0.0,0.0,-9.85
2982,Bailie Key,Alabama,0.0,0.0,2018,0.0,0.0,0.0,0.0
2983,Kelsey Aucoin,New Hampshire,9.75,6.0375,2014,9.925,9.778,9.84,0.175
2984,Stephanie Choo,Brown,9.1,5.795833333333334,2013,0.0,0.0,0.0,-9.1
2985,Elissa Solomon,New Hampshire,9.35,9.024999999999999,2013,0.0,0.0,0.0,-9.35
2986,Gracie Day,Auburn,9.75,9.515,2017,9.925,9.791,9.9,0.175
2987,Brittni Watkins,North Carolina State,9.8,6.354166666666667,2013,9.925,9.826,9.915,0.125
2988,Kristen Torres,West Chester,9.5,7.315000000000001,2014,9.65,9.402,9.55,0.15
2989,Becca Schugel,Missouri,9.675,9.425,2015,9.9,9.733,9.81,0.225
2990,Jodi Andrews,Michigan State,9.35,3.95,2013,0.0,0.0,0.0,-9.35
2991,Kristine Levin,Arizona State,9.825,6.3374999999999995,2013,9.775,9.525,9.685,-0.05
2992,Blair Elmore,Missouri,9.55,5.562500000000001,2013,9.65,9.544,9.555,0.1
2993,Katie Kuehl,Lindenwood,8.9,3.7750000000000004,2013,0.0,0.0,0.0,-8.9
2994,Summer Raymond,BYU,9.175,6.980555555555556,2013,0.0,0.0,0.0,-9.175
2995,Austin Page,Southern Conn.,8.85,8.85,2015,9.5,9.137,0.0,0.65
2996,Sarah Fisher,Illinois State,9.55,5.88125,2013,9.825,9.541,9.77,0.275
2997,Ellie Pikula,Pittsburgh,9.225,7.629166666666667,2017,9.75,9.6,9.57,0.525
2998,Nicole Turner,Oregon State,9.95,6.455555555555556,2013,0.0,0.0,0.0,-9.95
2999,Lisa Soto,Pittsburgh,9.7,9.675,2013,9.875,9.743,9.84,0.175
3000,Jesse Williams,Sacramento State,9.525,5.828125,2013,9.85,9.811,9.82,0.325
3001,Kimberly Robertson,UW-Oshkosh,9.35,6.045833333333333,2015,9.55,9.223,9.45,0.2
3002,Shae Zamardi,LSU,8.85,8.85,2014,0.0,0.0,0.0,-8.85
3003,Laura-Ann Chong,Oregon State,9.125,9.125,2009,0.0,0.0,0.0,-9.125
3004,Opua Calucag,Iowa,9.275,7.300000000000001,2013,0.0,0.0,0.0,-9.275
3005,Taylor Ricci,Oregon State,9.45,9.45,2015,9.85,9.752,9.81,0.4
3006,Jacklyn Clark,West Chester,8.7,6.45625,2013,9.6,9.282,9.505,0.9
3007,Katie Stebick,Rutgers,8.75,8.75,2013,0.0,0.0,0.0,-8.75
3008,Samantha Craus,Oklahoma,9.575,5.235714285714286,2017,0.0,0.0,0.0,-9.575
3009,Madeline Nilsson,BYU,9.725,6.8464285714285715,2013,9.8,9.763,9.755,0.075
3010,Nicole DeRoode,UW-Oshkosh,8.8,8.8,2013,9.275,8.964,9.19,0.475
3011,Kate Filosi,Michigan State,9.55,9.383333333333335,2013,9.75,9.556,9.685,0.2
3012,Denasiha Christian,Ball State,9.5,9.4,2013,9.975,9.702,9.89,0.475
3013,Jasmine Zambrana,Southern Conn.,9.475,4.7375,2015,9.325,9.312,0.0,-0.15
3014,Milena Fabry,Kent State,0.0,0.0,2016,0.0,0.0,0.0,0.0
3015,Jamilah Ali,Bowling Green,9.7,9.675,2013,9.875,9.748,9.865,0.175
3016,Amber Woo,Pennsylvania,9.5,7.7749999999999995,2012,9.725,9.547,9.65,0.225
3017,Morgan Traina,Yale,9.225,9.015,2012,9.675,9.396,9.645,0.45
3018,Jaymi Baxter,Kent State,9.65,7.112500000000001,2014,9.85,9.721,9.76,0.2
3019,Lauren Ross,Towson,9.4,6.083333333333334,2012,9.7,9.476,9.64,0.3
3020,Alexis Lajeunesse,Central Michigan,9.35,9.35,2013,0.0,0.0,0.0,-9.35
3021,Kylie Fagan,Central Michigan,9.075,7.175,2012,9.6,9.6,0.0,0.525
3022,Tauny Shearer,San Jose State,9.2,6.392857142857142,2012,0.0,0.0,0.0,-9.2
3023,Lexus Demers,Auburn,9.475,5.210714285714285,2012,9.95,9.823,9.91,0.475
3024,Whitnee Johnson,Kent State,9.6,9.35,2012,9.875,9.743,9.855,0.275
3025,Emma Hoffman,Rutgers,9.55,9.495000000000001,2013,9.875,9.543,9.715,0.325
3026,Lauren Bilenki,West Chester,9.35,9.18,2012,9.6,9.48,0.0,0.25
3027,Sariaye Jensen,Alaska,9.325,6.517857142857143,2012,9.7,9.443,9.625,0.375
3028,Brooke Baures,Winona State,9.2,5.958333333333333,2012,9.45,8.931,9.195,0.25
3029,Taylor Noonan,Central Michigan,9.225,5.983333333333333,2012,0.0,0.0,0.0,-9.225
3030,Samantha VanderPutten,Cornell,9.5,9.318750000000001,2012,9.7,9.532,9.595,0.2
3031,Taylor Huey,S.E. Missouri,9.325,6.058333333333334,2012,9.875,9.448,9.53,0.55
3032,Allison Rubenstein,Brown,9.225,8.995000000000001,2012,9.475,9.417,0.0,0.25
3033,Noel Stubbs,Centenary College,8.725,6.107142857142857,2012,9.85,9.444,9.79,1.125
3034,Natalie Trejo,Southern Utah,9.35,5.175000000000001,2013,9.625,9.625,0.0,0.275
3035,Brooklyn Schumacher,Ball State,9.125,8.85625,2012,0.0,0.0,0.0,-9.125
3036,Briana Conkle,Missouri,9.15,6.0625,2012,9.55,9.55,0.0,0.4
3037,Jenny Kaufman,Southern Conn.,9.45,9.255,2012,9.85,9.478,9.75,0.4
3038,Morgan Johnson,North Carolina State,9.475,6.884375,2010,9.8,9.712,9.79,0.325
3039,Courtney Von Braunsberg,Cortland State,9.225,9.225,2014,9.525,9.419,9.46,0.3
3040,Dallas Smith,Sacramento State,9.1,5.854166666666667,2012,0.0,0.0,0.0,-9.1
3041,Chelsea Drooger,Kent State,9.6,6.767857142857143,2012,9.875,9.796,9.86,0.275
3042,Michaela Lapent,Bridgeport,9.4,9.108333333333334,2012,9.65,9.409,9.565,0.25
3043,Brenna Marcoux,George Washington,9.1,5.9875,2012,0.0,0.0,0.0,-9.1
3044,Alexandria Porter,Bowling Green,9.3,6.0874999999999995,2013,9.725,9.375,0.0,0.425
3045,Demetria Hunte,Georgia,9.375,6.1625000000000005,2013,9.425,9.425,0.0,0.05
3046,Alexis Arena,Temple,9.275,9.225,2012,9.65,9.534,9.63,0.375
3047,Morgan Venuti,Pennsylvania,8.875,8.615,2013,9.775,9.633,9.745,0.9
3048,Jessica Starcevich,Cornell,8.95,5.8125,2012,0.0,0.0,0.0,-8.95
3049,Riley Childress,Illinois State,9.55,6.6499999999999995,2013,8.95,8.95,0.0,-0.6
3050,Jessie DeZiel,Nebraska,9.975,6.570833333333333,2013,9.975,9.892,9.96,0.0
3051,Kaitlyn Clark,Alabama,9.7,7.734999999999999,2012,9.975,9.867,9.935,0.275
3052,Georgia Dabritz,Utah,9.95,6.9714285714285715,2012,10.0,9.868,9.97,0.05
3053,Kayla Williams,Alabama,9.85,9.735,2012,9.975,9.873,9.945,0.125
3054,Allison Flores,Arizona,9.625,6.789285714285715,2012,9.95,9.784,9.86,0.325
3055,Kailah Delaney,Utah,9.85,9.743749999999999,2012,9.975,9.891,9.95,0.125
3056,Ciera Perkins,Boise State,9.7,6.867857142857144,2012,10.0,9.854,9.925,0.3
3057,Sarah Persinger,Georgia,9.725,6.416666666666666,2012,9.9,9.798,9.84,0.175
3058,Rachel Spicer,Florida,9.9,7.34375,2012,9.9,9.815,9.865,0.0
3059,Ellese Sakai-Hart,Denver,9.725,6.258333333333333,2012,9.875,9.741,9.805,0.15
3060,Chelsea Tang,Oregon State,9.7,6.860714285714286,2012,9.9,9.753,9.86,0.2
3061,Dayah Haley,West Virginia,9.7,9.556249999999999,2012,9.825,9.736,9.815,0.125
3062,Stephanie Giameo,Maryland,9.6,9.305,2012,9.875,9.734,9.83,0.275
3063,Kassandra Lopez,Utah,9.675,7.146875,2012,9.85,9.782,9.795,0.175
3064,Tory Wilson,Utah,9.7,7.196875,2012,10.0,9.912,9.975,0.3
3065,Kiersten Wang,Florida,9.7,9.55,2012,9.9,9.831,9.9,0.2
3066,Amber Wobma,Arizona,9.8,6.871428571428571,2012,9.85,9.726,9.845,0.05
3067,Sarah Landes,Utah State,9.6,6.316666666666666,2012,9.875,9.77,9.86,0.275
3068,Nina McGee,Denver,9.425,5.941666666666666,2013,9.95,9.83,9.915,0.525
3069,Lloimincia Hall,LSU,9.825,9.66,2012,9.95,9.807,9.9,0.125
3070,Maebelle Pacheco,Pittsburgh,9.7,9.595,2014,9.875,9.769,9.84,0.175
3071,Ana Jaworski,Southern Utah,9.525,4.66875,2012,9.8,9.633,9.665,0.275
3072,Haley Sedgewick,Pittsburgh,9.625,6.785714285714286,2012,9.825,9.653,9.805,0.2
3073,Kylie Schermann,Minnesota,9.575,6.270833333333333,2012,9.9,9.803,9.89,0.325
3074,Haley Bodenheimer,Pittsburgh,9.625,6.675,2012,9.85,9.769,9.83,0.225
3075,McKenzie Fechter,Washington,9.525,6.678571428571429,2012,9.825,9.744,9.805,0.3
3076,Rachel Schick,Georgia,9.65,9.618749999999999,2015,0.0,0.0,0.0,-9.65
3077,Jordan Naleway,Illinois,9.3,6.141666666666667,2012,0.0,0.0,0.0,-9.3
3078,Madison Podlucky,Washington,9.6,7.125,2012,9.8,9.55,9.755,0.2
3079,Sachi Sugiyama,Michigan,9.775,9.733333333333333,2012,9.95,9.856,9.94,0.175
3080,Cierra Tomson,Minnesota,9.675,7.8125,2012,9.9,9.781,9.865,0.225
3081,Caitlin Brown,Iowa State,9.25,6.1125,2012,9.875,9.763,9.855,0.625
3082,Alexandra Mills,Arizona,9.1,9.1,2013,0.0,0.0,0.0,-9.1
3083,Natasha Sundby,Arizona State,9.6,6.96875,2013,9.9,9.791,9.88,0.3
3084,Brittany Webster,Auburn,9.65,9.440000000000001,2012,9.85,9.73,9.815,0.2
3085,Alina Cartwright,Michigan State,9.85,6.935714285714287,2012,9.95,9.832,9.92,0.1
3086,Sarah Grady,Ohio State,9.7,5.903125000000001,2012,9.9,9.758,9.825,0.2
3087,Jessica Morreale,Iowa,9.525,9.433333333333334,2012,9.775,9.642,9.615,0.25
3088,Kelsi Eberly,Illinois,9.6,6.204166666666667,2012,9.65,9.356,0.0,0.05
3089,Brianna Guy,Auburn,9.825,9.694999999999999,2012,9.9,9.802,9.85,0.075
3090,Chelsea Bailey,UIC,9.6,9.5,2012,9.75,9.515,9.665,0.15
3091,Ashley Noll,Michigan State,9.625,9.35,2012,9.875,9.626,9.815,0.25
3092,Alex Archer,Stanford,9.625,6.746428571428571,2012,9.775,9.614,9.605,0.15
3093,Katelyn Ohlrich,Oregon State,9.4,6.2375,2012,9.5,9.5,0.0,0.1
3094,Caryn Kadous,Auburn,9.45,6.667857142857143,2012,9.725,9.46,0.0,0.275
3095,Jamie Shisler,Florida,9.5,9.32,2012,9.825,9.798,9.81,0.325
3096,Lane Jarred,North Carolina State,9.375,7.405,2012,9.85,9.724,9.785,0.475
3097,Michelle Adams,Western Michigan,9.575,6.25,2012,9.825,9.596,9.75,0.25
3098,Janell Sargent,North Carolina,9.45,6.9625,2012,0.0,0.0,0.0,-9.45
3099,Shannon Mitchell,Kentucky,9.4,9.3125,2012,9.9,9.781,9.865,0.5
3100,Gina Locigno,Bowling Green,9.45,9.383333333333333,2013,9.85,9.585,9.77,0.4
3101,Jaime Wright,Oregon State,9.5,6.2124999999999995,2013,9.675,9.675,0.0,0.175
3102,Alexandra Stych,Air Force,9.25,4.503125000000001,2012,9.525,9.44,0.0,0.275
3103,Jennifer Lauer,Nebraska,9.6,7.1000000000000005,2013,9.825,9.733,0.0,0.225
3104,Stephanie Comini,Kent State,9.475,6.617857142857144,2012,0.0,0.0,0.0,-9.475
3105,Kayla Gray,New Hampshire,9.1,6.041666666666666,2012,9.725,9.689,9.69,0.625
3106,Jessie Jordan,LSU,9.725,9.674999999999999,2012,10.0,9.857,9.935,0.275
3107,Sydney Clark,Seattle Pacific,9.325,6.460714285714285,2012,9.65,9.539,9.64,0.325
3108,Sara Skammer,Rutgers,9.5,9.40625,2012,9.85,9.663,9.8,0.35
3109,Nicole Nickels,S.E. Missouri,9.15,6.357142857142858,2013,0.0,0.0,0.0,-9.15
3110,Anna Willette,Eastern Michigan,9.55,6.2666666666666675,2012,9.875,9.78,9.865,0.325
3111,Alexis Carroll,Penn State,9.675,9.2125,2012,9.875,9.781,9.845,0.2
3112,Amiah Mims,Kent State,9.6,6.3500000000000005,2012,9.875,9.675,9.845,0.275
3113,Spencer Jones,Texas Woman's,9.425,9.25,2012,9.625,9.516,9.6,0.2
3114,Jamie Armijo,Southern Utah,9.6,5.296428571428571,2012,9.85,9.749,9.8,0.25
3115,Madison Kratzke,California,9.55,5.367857142857143,2012,9.8,9.711,9.715,0.25
3116,Cami Guyer,San Jose State,9.3,9.175,2012,9.9,9.714,9.84,0.6
3117,Randi Lau,LSU,9.375,9.3,2012,9.925,9.809,9.905,0.55
3118,Madison McConkey,Nebraska,8.825,8.825,2014,0.0,0.0,0.0,-8.825
3119,Tiana Montell,UC Davis,9.35,9.283333333333333,2012,9.9,9.663,9.87,0.55
3120,Jamie Radermacher,Eastern Michigan,9.625,6.5892857142857135,2012,9.775,9.631,0.0,0.15
3121,Shelby Hilton,Kentucky,9.4,6.5285714285714285,2012,9.875,9.661,9.83,0.475
3122,Morgan Steigerwalt,Arizona State,9.525,9.441666666666666,2013,9.825,9.692,9.81,0.3
3123,Courtney Willoughby,George Washington,9.5,9.34,2012,9.825,9.687,9.8,0.325
3124,Jeanette Conrad,Alaska,9.325,6.008333333333334,2012,9.5,9.363,0.0,0.175
3125,Taylor Keeker,Oregon State,9.375,6.93125,2014,9.925,9.85,9.91,0.55
3126,Morgan Zlotolow,Ohio State,9.525,9.27,2012,0.0,0.0,0.0,-9.525
3127,Connie Kung,Brockport,9.0,8.805,2012,0.0,0.0,0.0,-9.0
3128,Kaitlyn Betts,Utah State,9.7,6.329166666666667,2012,9.875,9.671,9.785,0.175
3129,Carson Tabiolo,Michigan State,9.125,9.0625,2012,9.45,9.45,0.0,0.325
3130,Stephanie Sander,BYU,9.125,9.091666666666667,2012,0.0,0.0,0.0,-9.125
3131,Erika Rudiger,New Hampshire,9.275,9.15,2012,9.825,9.662,9.775,0.55
3132,Danielle Hoffman,Brown,9.2,9.085,2012,9.775,9.474,9.73,0.575
3133,Katherine Prouty,UW-Stout,9.275,6.083333333333334,2012,9.7,9.523,9.64,0.425
3134,Lauren Pocius,Springfield College,9.1,5.975,2012,9.55,9.317,9.525,0.45
3135,Janis Konkle,Towson,9.475,9.225,2012,9.675,9.531,9.63,0.2
3136,Beth Deal,West Virginia,9.2,8.925,2012,9.625,9.575,0.0,0.425
3137,Natalie Manga,Brockport,9.3,9.2125,2012,0.0,0.0,0.0,-9.3
3138,Makeda Constable,Pennsylvania,8.95,8.725,2012,0.0,0.0,0.0,-8.95
3139,McKenna Page,Seattle Pacific,8.925,5.8,2012,0.0,0.0,0.0,-8.925
3140,Ashlee Perkins,UW-Whitewater,9.075,6.371428571428572,2012,0.0,0.0,0.0,-9.075
3141,Caitlin Mann,Boise State,9.725,7.218749999999999,2012,9.9,9.763,9.835,0.175
3142,Paige Pirie,Alaska,9.175,6.446428571428571,2012,0.0,0.0,0.0,-9.175
3143,Samantha Musto,Penn State,9.725,6.45,2013,9.875,9.743,9.825,0.15
3144,Nia  Dennis,UCLA,9.55,9.55,2018,9.95,9.844,9.93,0.4
3145,Rachel  Dickson,Georgia,9.425,9.425,2017,9.975,9.79,9.895,0.55
3146,Christina  Berg,Arizona,9.075,9.075,2017,0.0,0.0,0.0,-9.075
3147,Annette Miele,Michigan,9.825,9.7,2012,9.8,9.633,9.6,-0.025
3148,Alexis Gross,Kentucky,9.425,9.34375,2012,9.775,9.669,9.75,0.35
3149,Ali Jamilah,Bowling Green,9.675,9.675,2012,9.85,9.785,9.835,0.175
3150,Meghan Cole,Southern Conn.,9.45,9.25,2012,9.675,9.515,9.635,0.225
3151,Carleigh Wrobel,William & Mary,8.9,8.83125,2012,0.0,0.0,0.0,-8.9
3152,Shannon Skochko,Maryland,9.3,9.3,2012,9.85,9.704,9.825,0.55
3153,Melissa Idell,West Virginia,9.35,8.90625,2013,0.0,0.0,0.0,-9.35
3154,Bailey Philbin,Maryland,9.675,9.441666666666666,2013,0.0,0.0,0.0,-9.675
3155,Kristie Wei,William & Mary,9.325,9.181249999999999,2013,9.85,9.501,9.725,0.525
3156,Cara Lord,Seattle Pacific,9.25,8.816666666666668,2012,9.75,9.54,9.655,0.5
3157,Kelly Barock,Ball State,9.35,9.125,2012,9.575,9.462,9.515,0.225
3158,Samantha Menichini,Southern Conn.,8.875,8.625,2012,9.675,9.4,9.615,0.8
3159,Taylor Rohrbaugh,Southern Conn.,9.025,5.883333333333333,2012,9.65,9.553,9.595,0.625
3160,Adrienne Hill,New Hampshire,9.175,9.175,2012,9.875,9.721,9.8,0.7
3161,Melissa Prisco,West Chester,9.15,9.033333333333333,2012,9.625,9.473,9.6,0.475
3162,Elena Corcoran,George Washington,9.55,9.416666666666668,2012,9.925,9.781,9.89,0.375
3163,Hunter Dennis,Alabama,9.375,9.1,2015,9.825,9.825,0.0,0.45
3164,Krystal Welsh,Penn State,9.625,7.1875,2012,9.95,9.789,9.89,0.325
3165,Cerise Witherby,Oregon State,9.675,9.6125,2012,9.8,9.704,9.76,0.125
3166,Brianna Gades,Arizona State,9.525,6.112500000000001,2013,0.0,0.0,0.0,-9.525
3167,Joyce Li,Yale,9.55,5.292857142857143,2012,9.7,9.489,9.615,0.15
3168,Marissa Unpingco,San Jose State,9.225,9.025,2013,0.0,0.0,0.0,-9.225
3169,Crystal Paz,California,9.225,7.25,2012,9.825,9.582,9.755,0.6
3170,Marguerite Lindstrom,BYU,9.05,5.887499999999999,2013,0.0,0.0,0.0,-9.05
3171,Tori Fujinami,Illinois,9.125,6.05,2013,0.0,0.0,0.0,-9.125
3172,Alyssa Montalban,San Jose State,9.5,6.266666666666667,2012,9.775,9.659,9.765,0.275
3173,Kiley Field,San Jose State,8.95,4.241666666666666,2012,0.0,0.0,0.0,-8.95
3174,Ashley Stevenson,Michigan State,9.4,7.2299999999999995,2012,0.0,0.0,0.0,-9.4
3175,Brianna Chrisman,Yale,9.15,6.335714285714285,2012,9.65,9.288,9.535,0.5
3176,Ashley Follett,Utah State,9.05,8.9,2012,0.0,0.0,0.0,-9.05
3177,Maia Vernacchia,Cornell,9.2,8.98,2012,9.55,9.325,9.37,0.35
3178,Alyssa Ortiz,Seattle Pacific,9.125,5.075,2015,0.0,0.0,0.0,-9.125
3179,Susie Miller,Utah State,9.4,6.85,2012,9.725,9.526,9.605,0.325
3180,Caitlyn Kessel,Southern Utah,9.4,9.24375,2016,9.775,9.709,9.73,0.375
3181,Sunny Kato,Illinois,0.0,0.0,2013,0.0,0.0,0.0,0.0
3182,Carly Sigler,Southern Utah,9.525,7.8,2012,9.8,9.536,9.58,0.275
3183,Rachel Zabawa,Lindenwood,9.575,9.45,2013,9.9,9.746,9.845,0.325
3184,Hailey Parker,UW-Oshkosh,9.175,8.90625,2014,0.0,0.0,0.0,-9.175
3185,Corinne Weyrauch,Cornell,8.95,5.225,2012,0.0,0.0,0.0,-8.95
3186,Amanda Lauer,Nebraska,9.325,6.058333333333333,2014,0.0,0.0,0.0,-9.325
3187,Lora Leigh Frost,Alabama,9.65,9.545,2012,0.0,0.0,0.0,-9.65
3188,Stephani Canizaro,Arkansas,9.75,9.585,2012,9.85,9.727,9.805,0.1
3189,Samantha Lutz,Towson,9.425,6.375,2012,9.7,9.482,9.575,0.275
3190,Chelsey Baker,Alaska,9.375,6.5249999999999995,2013,0.0,0.0,0.0,-9.375
3191,Leane Blais,UW-Oshkosh,8.925,6.282142857142857,2012,9.1,8.981,0.0,0.175
3192,Whitney Kirby,Georgia,9.55,4.7,2013,0.0,0.0,0.0,-9.55
3193,Alyssa Malone,Northern Illinois,9.3,6.045833333333333,2012,9.575,9.242,0.0,0.275
3194,Heather Pena,Illinois State,9.2,7.255,2012,9.4,9.238,0.0,0.2
3195,Alexis Williams,UW-Whitewater,9.25,7.525,2012,0.0,0.0,0.0,-9.25
3196,Haley Watts,North Carolina,9.6,9.368749999999999,2012,9.85,9.741,9.83,0.25
3197,Kayla Jones,Texas Woman's,9.7,7.883333333333334,2012,9.9,9.722,9.875,0.2
3198,Megan Walker,Auburn,9.425,9.145000000000001,2012,0.0,0.0,0.0,-9.425
3199,Caitlin Perry,Bridgeport,9.475,6.245833333333334,2012,9.8,9.571,9.775,0.325
3200,Amanda Carney,Brockport,9.45,9.208333333333334,2012,9.7,9.493,9.675,0.25
3201,Elise Konikoff,Cortland State,9.2,6.1083333333333325,2012,9.775,9.491,9.725,0.575
3202,Morgan Cook,Alaska,9.475,9.475,2012,9.8,9.544,9.75,0.325
3203,Shelby Davis,Northern Illinois,9.15,9.15,2013,0.0,0.0,0.0,-9.15
3204,Stephanie Repp,Texas Woman's,9.475,6.628571428571428,2012,9.8,9.482,9.725,0.325
3205,Abaigeal Thompson,Cornell,9.375,6.095833333333334,2012,9.3,9.167,0.0,-0.075
3206,Jessica Wallander,Air Force,9.5,9.3875,2012,9.925,9.739,9.855,0.425
3207,Kailie Ponto,Oregon State,0.0,0.0,2014,0.0,0.0,0.0,0.0
3208,Stefanie Daley,Utah State,0.0,0.0,2013,0.0,0.0,0.0,0.0
3209,Phoebe Cook,Brockport,9.025,8.8,2012,0.0,0.0,0.0,-9.025
3210,Olivia Sylvestro,Brockport,9.45,8.940000000000001,2012,9.7,9.517,9.67,0.25
3211,Chloe Hustad,UW-Stout,8.875,8.766666666666667,2012,9.375,9.096,9.27,0.5
3212,Nicole Caradonna,Springfield College,8.625,2.875,2012,0.0,0.0,0.0,-8.625
3213,Emily Shelton,Southern Conn.,8.475,5.158333333333333,2012,0.0,0.0,0.0,-8.475
3214,Halle Moraw,Central Michigan,9.4,6.204166666666667,2012,9.9,9.754,9.875,0.5
3215,Ali Berry,UW-La Crosse,0.0,0.0,2012,9.6,9.226,9.555,9.6
3216,Alex Wente,UW-Whitewater,0.0,0.0,2014,0.0,0.0,0.0,0.0
3217,Kathryn Coghlan,Brockport,8.75,8.375,2012,0.0,0.0,0.0,-8.75
3218,Becky Metz,Cortland State,8.625,8.5875,2012,9.15,8.87,0.0,0.525
3219,Kalliah McCartney,Sacramento State,9.7,6.35,2012,9.95,9.802,9.88,0.25
3220,Kayla Wonderly,Sacramento State,0.0,0.0,2012,0.0,0.0,0.0,0.0
3221,Rachel Riesterer,UW-La Crosse,0.0,0.0,2012,0.0,0.0,0.0,0.0
3222,Claire Torgerson,Sacramento State,9.375,6.557142857142857,2012,9.05,9.05,0.0,-0.325
3223,Sadiqua Bynum,UCLA,9.675,6.25,2013,9.95,9.824,9.9,0.275
3224,Danielle Buchanan,Arizona,9.525,3.785,2012,9.825,9.807,9.805,0.3
3225,Rebecca Druien,Central Michigan,9.525,6.567857142857143,2012,9.775,9.656,9.715,0.25
3226,Maggie Lundeen,William & Mary,9.625,7.154999999999999,2012,0.0,0.0,0.0,-9.625
3227,Alexis Schmidt,Ohio State,9.6,4.733333333333333,2012,9.75,9.467,0.0,0.15
3228,Sydney Hoerr,Iowa,9.6,7.541666666666667,2012,9.875,9.648,9.84,0.275
3229,Tamara Moten,UIC,9.3,3.1,2012,0.0,0.0,0.0,-9.3
3230,Meg Piepenbrink,Northern Illinois,9.275,9.14375,2013,9.55,9.442,0.0,0.275
3231,Megan Yee,Illinois State,9.175,6.392857142857143,2012,0.0,0.0,0.0,-9.175
3232,Kelsey Lawless,Kent State,9.475,6.091666666666667,2012,9.8,9.7,9.735,0.325
3233,Ariyanna Smith,Eastern Michigan,9.425,7.791666666666667,2014,0.0,0.0,0.0,-9.425
3234,Stacia Ruse,William & Mary,9.3,6.175,2012,9.65,9.527,9.62,0.35
3235,Taylor Brown,North Carolina,9.075,5.920833333333333,2009,9.825,9.671,9.77,0.75
3236,Kelly Nortz,Northern Illinois,9.15,9.108333333333334,2012,9.775,9.632,9.74,0.625
3237,Adelaide Hurlbert,Ursinus College,8.9,8.21875,2012,0.0,0.0,0.0,-8.9
3238,Kelsey Morris,Boise State,9.475,6.2250000000000005,2012,9.925,9.806,9.89,0.45
3239,Brittany Marcsisin,Pittsburgh,9.35,9.3125,2012,9.8,9.557,9.675,0.45
3240,Dara DiLeo,Pennsylvania,9.325,9.325,2013,9.4,9.338,0.0,0.075
3241,Natali Ruzich,Temple,0.0,0.0,2012,9.65,9.354,9.585,9.65
3242,Christie Wong,Cornell,0.0,0.0,2013,0.0,0.0,0.0,0.0
3243,Anastasia Halbig,Rutgers,9.45,6.191666666666666,2012,9.825,9.59,9.71,0.375
3244,Tianna Lettieri,Ursinus College,9.0,8.85,2013,9.125,9.125,0.0,0.125
3245,Lauren Capone,Temple,9.1,8.766666666666667,2012,9.825,9.469,9.745,0.725
3246,Lia Salzano,West Virginia,9.175,9.1375,2012,9.775,9.583,9.68,0.6
3247,Ellette Craddock,UCLA,9.2,9.08125,2012,0.0,0.0,0.0,-9.2
3248,Elizabeth Kiel,UW-Oshkosh,0.0,0.0,2013,0.0,0.0,0.0,0.0
3249,Kimberly McRobbie,Air Force,8.95,8.95,2012,9.625,9.469,9.575,0.675
3250,Alex Hyland,Kentucky,9.025,9.025,2016,9.925,9.784,9.895,0.9
3251,Stephanie Verry,Temple,9.125,8.975000000000001,2012,9.75,9.569,9.665,0.625
3252,Amanda Stepp,Northern Illinois,9.475,4.7375,2012,9.9,9.689,9.865,0.425
3253,Brandy Stover,William & Mary,8.725,8.708333333333334,2012,0.0,0.0,0.0,-8.725
3254,Austin Sheppard,Michigan,9.35,9.35,2013,9.975,9.869,9.945,0.625
3255,Karinne Couture,UW-La Crosse,8.85,2.9499999999999997,2012,9.3,8.755,0.0,0.45
3256,Sara Shipley,Kentucky,0.0,0.0,2012,9.85,9.768,9.79,9.85
3257,Erica Brewer,Oklahoma,9.4,9.3,2012,9.875,9.739,9.83,0.475
3258,Sasha Tsikhanovich,Bridgeport,9.375,9.341666666666667,2012,9.9,9.729,9.89,0.525
3259,Adara Griffin,Iowa,9.2,9.1375,2013,9.825,9.704,9.68,0.625
3260,Kelsy Landreth,Missouri,9.3,9.183333333333334,2012,9.925,9.764,9.81,0.625
3261,Miranda Meyer,Iowa,0.0,0.0,2012,0.0,0.0,0.0,0.0
3262,Rebecca Clark,Oklahoma,0.0,0.0,2012,9.875,9.818,9.82,9.875
3263,Lindsay Ebel,Air Force,9.25,8.925,2012,0.0,0.0,0.0,-9.25
3264,Taylor Rakus,Temple,8.775,8.775,2013,0.0,0.0,0.0,-8.775
3265,Abby Clark,Springfield College,8.65,8.525,2012,9.625,9.249,9.53,0.975
3266,Tina Necas,Sacramento State,9.3,9.2,2012,9.8,9.644,9.77,0.5
3267,Chelcie Rosborough,Southern Conn.,0.0,0.0,2012,9.5,9.356,9.39,9.5
